0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
4,4,4,4,4,3,4,4,4,4,3,3,3,3,4,4,3,3,3,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,3,3,3,2,3,2,3,2,2,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,2,3,2,2,2,2,3,2,3,2,2,2,3,2,2,2,2,2,3,3,2,2,2,3,3,3,3,2,2,2,2,2,2,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,2,3,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,3,2,2,3,2,2,2,2,2,3,2,3,2,2,3,2,3,2,3,2,2,2,3,3,2,3,2,3,2,2,2,3,3,3,2,3,3,2,2,3,2,3,3,3,3,3,3,3,3,4,3,3,5,5,6,7,9
4,3,3,3,4,4,3,4,4,4,3,4,4,4,4,3,4,4,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,2,3,3,3,3,2,2,3,3,3,2,3,3,3,2,3,3,3,3,2,2,2,3,2,3,2,2,3,3,2,2,3,2,3,3,2,2,2,2,2,2,3,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,3,3,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,3,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,3,3,3,2,3,3,3,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,3,3,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,3,2,3,3,2,2,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,4,4,4,6,6,7
4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,2,2,3,3,3,3,3,2,2,2,2,3,2,2,3,2,3,3,2,3,2,2,2,3,2,2,3,2,2,2,2,3,2,2,2,2,2,3,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,2,3,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,3,3,3,3,2,3,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,4,5,6,6
3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,3,3,3,4,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,3,2,3,2,2,3,2,2,3,2,3,2,3,3,2,3,2,2,3,2,2,2,2,2,3,3,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,3,2,3,2,3,3,2,2,3,3,3,2,2,2,2,3,3,2,3,2,3,3,3,3,2,3,3,3,3,3,4,3,3,4,3,4,5,6
4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,2,2,2,3,3,3,2,3,3,2,3,3,3,3,3,2,2,2,2,2,2,3,2,3,2,3,3,3,2,3,2,3,2,2,3,3,2,2,2,2,3,2,3,2,2,2,2,3,2,3,2,2,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3,3,3,3,2,2,3,2,3,2,3,3,2,3,2,3,3,3,4,3,3,3,3,4,4,4,5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,2,2,2,2,2,2,3,3,2,3,3,3,3,2,2,2,3,2,2,2,3,2,3,2,2,2,2,3,2,3,2,2,2,3,2,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,3,2,3,2,3,3,2,2,3,2,2,2,2,2,2,2,2,3,3,3,2,3,2,2,2,2,2,2,3,2,3,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,3,3,2,2,2,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4
4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,4,4,4,4,4,4,4,4,3,3,3,3,4,4,3,3,3,3,3,3,3,2,3,3,3,3,2,3,2,3,3,3,3,2,3,3,3,2,3,3,2,2,2,2,2,3,3,3,2,2,2,3,2,2,3,2,2,2,2,3,2,3,2,2,3,2,2,2,3,2,2,3,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,2,3,2,2,2,3,3,2,2,3,3,2,2,2,2,3,3,2,3,2,2,2,2,3,2,2,2,2,2,3,2,3,2,2,2,2,2,2,1,2,2,3,3,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,4,3
4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,5,5,4,5,4,5,5,5,5,4,4,4,4,4,4,4,3,4,4,3,3,3,4,3,3,2,3,3,3,2,3,3,3,3,2,3,2,3,2,3,2,2,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,2,2,3,3,2,2,3,3,2,2,2,2,2,2,3,3,2,3,2,3,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,3,2,2,2,2,2,3,3,2,3,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4
4,4,4,4,4,4,5,4,4,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,4,4,3,4,4,4,2,3,3,3,3,3,3,2,3,3,2,2,2,2,3,3,3,3,2,3,3,2,3,3,3,3,2,3,2,3,3,2,3,3,3,3,2,3,2,2,3,2,2,2,2,2,2,3,2,2,3,2,3,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,3,2,2,2,3,2,3,2,3,2,2,3,2,2,3,2,3,2,2,3,3,2,3,3,3,3,3,3,3,3
4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,6,5,5,6,5,6,6,6,6,6,6,6,6,5,4,4,4,5,4,3,4,4,4,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,2,3,3,2,2,2,3,3,2,3,3,3,2,2,2,2,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,3,2,3,2,2,2,3,2,2,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,3,2,2,3,3,3,2,3,3,2,2,2,2,3,2,3,3,2,3,2,3,2,2,2,2,2,3,2,3,2,3,3,3,3,3,3,3,3
5,4,4,4,4,4,5,4,5,5,5,5,6,6,6,7,6,7,7,7,6,7,6,7,7,7,7,6,7,6,5,5,5,4,4,4,4,4,3,4,3,3,3,2,3,2,3,3,2,3,3,2,2,3,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,3,2,3,3,3,3,2,3,2,3,2,3,2,2,2,2,2,3,3,3,2,2,3,3,2,3,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,2,3,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2,2,3,2,2,3,2,3,3,2,2,3,2,3,2,2,3,3,3,3,2,2,2,3,3,3,3,3,3
5,4,4,5,4,5,5,5,5,6,6,7,7,7,7,8,8,8,8,8,8,8,9,9,10,10,9,9,7,7,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,2,3,2,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,2,3,2,3,2,2,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,2,3,3,2,2,3,2,2,3,2,3,2,2,2,2,2,3,3,2,2,2,2,2,3,3,3,3,2,2,2,2,3,2,3,3,3,3,3,3,2,3,3,3,3
5,4,4,5,4,4,5,5,5,7,7,8,8,9,9,10,11,11,12,11,12,13,13,13,13,13,13,12,10,8,7,6,5,5,4,4,4,4,4,3,3,3,3,4,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,2,3,2,2,2,2,3,3,2,2,2,2,3,2,2,3,3,3,2,3,2,2,2,2,3,2,3,2,2,3,3,2,3,3,2,3,3,2,2,2,2,2,3,3,3,3,3
4,4,4,4,4,4,5,5,6,7,11,13,13,13,14,15,15,16,16,17,18,20,20,17,16,14,16,16,13,9,8,7,5,5,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,3,2,3,2,3,3,3,2,3,3,3,3,2,3,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,3,3,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,3,3,3,3,2,3,3,3,3,2,3,3,2
4,5,5,5,5,5,5,5,6,8,12,15,18,22,22,20,20,20,22,21,22,21,23,21,18,15,15,16,13,10,9,8,6,5,4,4,4,4,4,3,4,4,3,3,3,3,3,2,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,3,2,2,2,2,2,3,2,2,2,3,3,2,3,3,3,3,2,3,3,3,3,3,2
5,4,5,5,5,5,5,6,6,9,11,15,21,26,28,29,29,30,26,24,21,23,23,21,19,15,14,13,11,10,8,7,6,5,5,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,2,3,2,2,2,2,2,3,2,3,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,3,3,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,3,2,3,3,3,3,3,2,3,2,3,2,3,3,2,2,3,3
4,4,5,4,5,5,5,7,7,9,13,16,22,27,31,33,30,34,32,25,23,22,23,22,19,15,14,12,10,8,7,6,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,2,3,2,2,3,3,3,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,3,3,2,2,2,2,3,2,2,2,2,2,3,2,3,2,3,2,3,3,2,2,3,3,2,2,2,2
5,4,4,4,4,5,5,6,7,10,13,18,23,29,34,34,34,37,35,29,23,25,25,24,20,16,14,11,9,8,7,5,5,5,5,4,4,4,4,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,4,4,4,3,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,2,2,3,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,2,2,2
4,5,5,5,5,5,6,6,7,9,15,22,28,30,35,35,34,40,37,36,33,32,28,25,23,19,15,11,9,8,7,5,6,5,5,5,5,4,3,4,3,3,4,4,3,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,3,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,3,2,3,3,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,2,2,2,3,3,2,2,2,2,3,2,3,2,2,3,2,3,3,3,2,2,3,2,2,2,3,2,2,3
4,4,5,4,4,5,6,6,7,8,13,20,30,34,35,35,38,43,45,49,42,37,33,30,26,23,18,14,11,9,8,6,5,5,5,4,4,4,3,4,3,4,4,3,4,3,3,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,3,3,2,3,2
5,4,4,5,5,4,5,6,6,8,11,17,26,31,32,34,39,47,53,54,51,48,49,42,40,34,24,17,12,10,8,6,6,5,5,4,4,4,3,4,4,4,3,4,4,3,3,4,4,4,4,4,4,4,5,5,5,4,4,5,4,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,2,3,2,2,3,2,2,3,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,3,3,2,2,2,2,3,2,2,2,2,2,3,3,3,2,3,3,2,3,2,2,2,3,3
4,4,5,4,4,5,5,6,7,8,9,14,21,29,32,35,43,51,55,55,54,57,61,65,62,54,40,24,15,11,9,7,6,5,5,5,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,5,4,5,5,5,6,6,5,5,6,5,5,5,5,5,5,4,5,5,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,3,2,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,3
4,4,5,4,5,5,6,6,7,8,10,12,18,23,28,33,43,48,53,53,56,60,67,74,76,69,52,33,19,13,9,7,6,6,5,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,5,5,5,5,6,6,6,6,7,6,6,6,6,5,6,6,5,5,5,5,4,5,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,3,2,3,2,3,2,2,3,3,3,3,2,3,3,2,3,3,2
4,4,4,5,5,5,5,6,7,10,11,13,14,18,22,30,41,48,51,58,63,64,74,78,74,74,61,37,22,13,9,7,6,6,5,5,4,4,4,4,4,4,4,4,4,4,4,5,5,6,5,5,5,6,7,6,7,7,8,8,9,7,8,7,8,7,7,7,6,5,5,5,4,5,4,3,4,3,3,3,3,4,3,3,3,3,3,2,3,3,3,2,3,2,3,2,2,2,3,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,2,2,2,2,3,2,2,2,3,3,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,3,2,2,3,3,2,3,2
4,4,4,5,5,5,6,6,7,11,14,13,16,17,20,29,41,53,56,62,67,70,72,69,70,68,51,36,22,15,9,7,7,5,5,4,4,4,4,4,4,5,4,5,5,5,5,6,6,6,6,6,7,8,8,8,10,10,12,12,11,10,10,10,9,9,8,7,8,7,6,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,2,3,2,2,3,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,3,2,2,3,2,2,2,3,3,3,2,2,3,3,3,3,2,2
4,4,4,4,4,5,5,7,9,12,16,15,18,18,20,28,40,56,58,61,65,64,59,54,51,50,42,31,21,14,9,7,7,6,5,5,4,4,4,4,4,4,4,4,5,6,5,7,8,8,7,6,8,8,10,12,13,16,17,20,18,15,15,13,13,12,11,10,8,9,7,7,6,5,4,5,4,4,3,4,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,2,2,3,3,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,2,3,2,3,2,2,2,2,2,3,2,2,2,3,2,3,2,2,2,2,3,3,2,2,3,3,3,2,2,2,2,2,3,3,3,3
