R, G, B
14,24,24
12,24,24
13,24,24
12,24,24
11,24,24
13,24,24
12,24,24
13,24,24
13,24,24
12,24,24
13,24,24
13,24,24
12,24,24
13,24,24
12,24,24
12,24,24
12,24,24
12,24,24
13,24,24
12,24,24
12,24,24
13,24,24
12,24,24
13,24,24
13,24,24
12,24,24
11,24,24
13,24,24
12,24,24
13,24,24
14,24,24
13,24,24
13,24,24
14,24,24
13,24,24
13,24,24
13,24,24
13,24,24
15,24,24
13,24,24
13,24,24
12,24,24
13,24,24
13,24,24
12,24,24
13,24,24
11,24,24
12,24,24
13,24,24
13,24,24
14,24,24
12,24,24
12,24,24
14,24,24
13,24,24
14,24,24
14,24,24
12,24,24
13,24,24
13,24,24
13,24,24
13,24,24
13,24,24
13,24,24
13,24,24
12,24,24
12,24,24
12,24,24
13,24,24
13,24,24
13,24,24
14,24,24
13,24,24
13,24,24
12,24,24
13,24,24
15,24,24
12,24,24
12,24,24
12,24,24
14,24,24
14,24,24
13,24,24
12,24,24
13,24,24
13,24,24
14,24,24
13,24,24
13,24,24
13,24,24
12,24,24
13,24,24
12,24,24
13,24,24
13,24,24
13,24,24
12,24,24
14,24,24
13,24,24
13,24,24
12,24,24
14,24,24
14,24,24
13,24,24
12,24,24
13,24,24
13,24,24
13,24,24
13,24,24
14,24,24
12,24,24
12,24,24
14,24,24
11,24,24
13,24,24
13,24,24
13,24,24
13,24,24
13,24,24
14,24,24
14,24,24
13,24,24
14,24,24
14,24,24
14,24,24
13,24,24
13,24,24
15,24,24
13,24,24
14,24,24
13,24,24
12,24,24
15,24,24
13,24,24
12,24,24
14,24,24
12,24,24
13,24,24
13,24,24
13,24,24
15,24,24
14,24,24
13,24,24
13,24,24
14,24,24
13,24,24
14,24,24
12,24,24
13,24,24
14,24,24
14,24,24
13,24,24
15,24,24
14,24,24
14,24,24
14,24,24
15,24,24
14,24,24
14,24,24
14,24,24
14,24,24
15,24,24
13,24,24
14,24,24
14,24,24
14,24,24
14,24,24
15,24,24
15,24,24
14,24,24
14,24,24
13,24,24
15,24,24
14,24,24
14,24,24
14,24,24
14,24,24
14,24,24
15,24,24
14,24,24
14,24,24
13,24,24
13,24,24
14,24,24
14,24,24
13,24,24
15,24,24
14,24,24
13,24,24
12,24,24
13,24,24
12,24,24
14,24,24
15,24,24
13,24,24
13,24,24
12,24,24
13,24,24
13,24,24
13,24,24
14,24,24
14,24,24
13,24,24
14,24,24
15,24,24
13,24,24
12,24,24
15,24,24
14,24,24
12,24,24
14,24,24
14,24,24
13,24,24
15,24,24
13,24,24
14,24,24
14,24,24
15,24,24
14,24,24
15,24,24
14,24,24
14,24,24
14,24,24
14,24,24
16,24,24
14,24,24
13,24,24
15,24,24
15,24,24
51,16,16
93,16,16
96,16,16
105,16,16
110,16,16
112,16,16
109,16,16
93,16,16
54,16,16
21,16,16
16,16,16
14,16,16
11,16,16
13,16,16
13,16,16
12,16,16
12,16,16
14,16,16
12,16,16
12,16,16
13,16,16
12,16,16
13,16,16
12,16,16
12,16,16
13,16,16
13,16,16
12,16,16
12,16,16
12,16,16
12,16,16
12,16,16
12,16,16
11,16,16
14,16,16
12,16,16
13,16,16
13,16,16
12,16,16
12,16,16
13,16,16
12,16,16
12,16,16
12,16,16
13,16,16
13,16,16
12,16,16
12,16,16
12,16,16
11,16,16
12,16,16
13,16,16
12,16,16
13,16,16
14,16,16
13,16,16
13,16,16
11,16,16
13,16,16
13,16,16
13,16,16
13,16,16
11,16,16
13,16,16
13,16,16
13,16,16
13,16,16
11,16,16
12,16,16
13,16,16
12,16,16
12,16,16
12,16,16
12,16,16
11,16,16
13,16,16
12,16,16
13,16,16
13,16,16
12,16,16
13,16,16
13,16,16
12,16,16
12,16,16
13,16,16
13,16,16
13,16,16
13,16,16
13,16,16
13,16,16
14,16,16
13,16,16
12,16,16
12,16,16
13,16,16
13,16,16
12,16,16
12,16,16
12,16,16
12,16,16
14,16,16
14,16,16
12,16,16
14,16,16
13,16,16
14,16,16
14,16,16
12,16,16
13,16,16
12,16,16
13,16,16
14,16,16
13,16,16
13,16,16
14,16,16
11,16,16
14,16,16
12,16,16
14,16,16
12,16,16
12,16,16
13,16,16
15,16,16
12,16,16
13,16,16
12,16,16
14,16,16
13,16,16
13,16,16
12,16,16
13,16,16
12,16,16
13,16,16
14,16,16
13,16,16
13,16,16
14,16,16
13,16,16
13,16,16
13,16,16
13,16,16
13,16,16
14,16,16
13,16,16
14,16,16
14,16,16
13,16,16
14,16,16
13,16,16
13,16,16
12,16,16
13,16,16
14,16,16
13,16,16
14,16,16
14,16,16
13,16,16
13,16,16
12,16,16
13,16,16
15,16,16
13,16,16
13,16,16
14,16,16
13,16,16
12,16,16
13,16,16
14,16,16
13,16,16
13,16,16
13,16,16
15,16,16
14,16,16
13,16,16
15,16,16
13,16,16
14,16,16
15,16,16
13,16,16
13,16,16
14,16,16
14,16,16
13,16,16
14,16,16
13,16,16
14,16,16
13,16,16
15,16,16
15,16,16
14,16,16
13,16,16
14,16,16
15,16,16
14,16,16
15,16,16
15,16,16
14,16,16
15,16,16
14,16,16
14,16,16
15,16,16
14,16,16
13,16,16
14,16,16
14,16,16
15,16,16
13,16,16
14,16,16
13,16,16
14,16,16
15,16,16
13,16,16
13,16,16
14,16,16
14,16,16
15,16,16
15,16,16
15,16,16
13,16,16
14,16,16
13,16,16
13,16,16
14,16,16
14,16,16
12,16,16
13,16,16
14,16,16
14,16,16
14,16,16
13,16,16
13,16,16
14,16,16
14,16,16
13,16,16
13,16,16
14,16,16
14,16,16
12,16,16
13,16,16
14,16,16
13,16,16
14,16,16
13,16,16
14,16,16
14,16,16
14,16,16
13,16,16
15,16,16
12,16,16
12,16,16
13,16,16
14,16,16
15,16,16
14,16,16
14,16,16
14,16,16
43,14,14
82,14,14
92,14,14
98,14,14
118,14,14
111,14,14
104,14,14
86,14,14
40,14,14
19,14,14
14,14,14
14,14,14
12,14,14
13,14,14
11,14,14
13,14,14
12,14,14
12,14,14
12,14,14
12,14,14
12,14,14
12,14,14
12,14,14
13,14,14
12,14,14
13,14,14
11,14,14
13,14,14
13,14,14
12,14,14
13,14,14
14,14,14
12,14,14
12,14,14
12,14,14
13,14,14
11,14,14
12,14,14
12,14,14
14,14,14
12,14,14
14,14,14
12,14,14
12,14,14
13,14,14
12,14,14
14,14,14
13,14,14
14,14,14
13,14,14
13,14,14
12,14,14
13,14,14
14,14,14
12,14,14
13,14,14
13,14,14
13,14,14
12,14,14
12,14,14
13,14,14
13,14,14
13,14,14
12,14,14
14,14,14
13,14,14
13,14,14
14,14,14
12,14,14
13,14,14
13,14,14
13,14,14
13,14,14
12,14,14
14,14,14
13,14,14
14,14,14
13,14,14
12,14,14
13,14,14
14,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
14,14,14
13,14,14
12,14,14
14,14,14
14,14,14
12,14,14
12,14,14
12,14,14
12,14,14
11,14,14
13,14,14
12,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
12,14,14
12,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
13,14,14
11,14,14
13,14,14
14,14,14
12,14,14
13,14,14
14,14,14
12,14,14
14,14,14
13,14,14
13,14,14
13,14,14
13,14,14
11,14,14
13,14,14
13,14,14
13,14,14
13,14,14
12,14,14
14,14,14
14,14,14
13,14,14
14,14,14
14,14,14
13,14,14
15,14,14
13,14,14
14,14,14
13,14,14
14,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
14,14,14
14,14,14
13,14,14
14,14,14
13,14,14
13,14,14
14,14,14
12,14,14
13,14,14
13,14,14
13,14,14
14,14,14
13,14,14
15,14,14
14,14,14
14,14,14
15,14,14
14,14,14
13,14,14
15,14,14
14,14,14
13,14,14
13,14,14
13,14,14
13,14,14
12,14,14
14,14,14
14,14,14
13,14,14
14,14,14
15,14,14
15,14,14
15,14,14
14,14,14
14,14,14
14,14,14
15,14,14
14,14,14
15,14,14
14,14,14
14,14,14
14,14,14
14,14,14
14,14,14
15,14,14
14,14,14
14,14,14
15,14,14
14,14,14
14,14,14
14,14,14
15,14,14
15,14,14
14,14,14
14,14,14
12,14,14
13,14,14
14,14,14
14,14,14
14,14,14
15,14,14
13,14,14
14,14,14
13,14,14
13,14,14
14,14,14
13,14,14
13,14,14
14,14,14
14,14,14
14,14,14
14,14,14
13,14,14
13,14,14
14,14,14
14,14,14
14,14,14
12,14,14
13,14,14
13,14,14
15,14,14
13,14,14
14,14,14
13,14,14
13,14,14
14,14,14
14,14,14
14,14,14
15,14,14
14,14,14
12,14,14
13,14,14
12,14,14
15,14,14
14,14,14
14,14,14
13,14,14
14,14,14
14,14,14
13,14,14
14,14,14
13,14,14
15,14,14
14,14,14
13,14,14
34,12,12
74,12,12
85,12,12
86,12,12
98,12,12
87,12,12
88,12,12
73,12,12
28,12,12
18,12,12
16,12,12
14,12,12
12,12,12
13,12,12
12,12,12
13,12,12
12,12,12
13,12,12
13,12,12
13,12,12
11,12,12
13,12,12
12,12,12
12,12,12
13,12,12
12,12,12
11,12,12
13,12,12
12,12,12
13,12,12
12,12,12
12,12,12
12,12,12
13,12,12
11,12,12
12,12,12
13,12,12
13,12,12
12,12,12
12,12,12
14,12,12
12,12,12
13,12,12
13,12,12
12,12,12
13,12,12
12,12,12
12,12,12
12,12,12
11,12,12
14,12,12
12,12,12
13,12,12
12,12,12
14,12,12
12,12,12
13,12,12
13,12,12
15,12,12
13,12,12
14,12,12
12,12,12
14,12,12
14,12,12
13,12,12
13,12,12
13,12,12
12,12,12
14,12,12
12,12,12
14,12,12
12,12,12
14,12,12
14,12,12
12,12,12
12,12,12
14,12,12
12,12,12
13,12,12
12,12,12
14,12,12
13,12,12
13,12,12
13,12,12
13,12,12
14,12,12
12,12,12
12,12,12
13,12,12
12,12,12
13,12,12
14,12,12
12,12,12
12,12,12
13,12,12
12,12,12
13,12,12
13,12,12
13,12,12
12,12,12
14,12,12
12,12,12
13,12,12
13,12,12
14,12,12
12,12,12
13,12,12
13,12,12
13,12,12
11,12,12
14,12,12
12,12,12
13,12,12
13,12,12
13,12,12
14,12,12
12,12,12
12,12,12
14,12,12
13,12,12
14,12,12
13,12,12
14,12,12
13,12,12
13,12,12
13,12,12
14,12,12
14,12,12
13,12,12
14,12,12
12,12,12
12,12,12
12,12,12
13,12,12
13,12,12
13,12,12
14,12,12
13,12,12
13,12,12
12,12,12
13,12,12
12,12,12
12,12,12
14,12,12
13,12,12
14,12,12
15,12,12
13,12,12
13,12,12
13,12,12
14,12,12
12,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
16,12,12
13,12,12
14,12,12
13,12,12
13,12,12
14,12,12
12,12,12
13,12,12
14,12,12
13,12,12
14,12,12
14,12,12
13,12,12
13,12,12
14,12,12
13,12,12
15,12,12
14,12,12
13,12,12
14,12,12
14,12,12
14,12,12
13,12,12
14,12,12
13,12,12
15,12,12
14,12,12
14,12,12
14,12,12
15,12,12
14,12,12
13,12,12
14,12,12
14,12,12
15,12,12
15,12,12
13,12,12
13,12,12
14,12,12
14,12,12
14,12,12
14,12,12
14,12,12
14,12,12
14,12,12
13,12,12
13,12,12
12,12,12
14,12,12
14,12,12
14,12,12
14,12,12
14,12,12
13,12,12
15,12,12
13,12,12
13,12,12
14,12,12
13,12,12
13,12,12
14,12,12
13,12,12
13,12,12
13,12,12
14,12,12
13,12,12
13,12,12
13,12,12
15,12,12
13,12,12
14,12,12
14,12,12
14,12,12
14,12,12
12,12,12
14,12,12
13,12,12
14,12,12
13,12,12
13,12,12
14,12,12
14,12,12
14,12,12
15,12,12
13,12,12
13,12,12
13,12,12
12,12,12
13,12,12
15,12,12
13,12,12
14,12,12
12,12,12
13,12,12
14,12,12
14,12,12
15,12,12
14,12,12
29,13,13
54,13,13
75,13,13
75,13,13
74,13,13
72,13,13
66,13,13
42,13,13
19,13,13
17,13,13
15,13,13
15,13,13
12,13,13
13,13,13
13,13,13
13,13,13
14,13,13
12,13,13
13,13,13
11,13,13
13,13,13
13,13,13
13,13,13
13,13,13
11,13,13
13,13,13
11,13,13
12,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
14,13,13
13,13,13
14,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
12,13,13
14,13,13
12,13,13
13,13,13
12,13,13
12,13,13
13,13,13
13,13,13
13,13,13
14,13,13
14,13,13
13,13,13
13,13,13
11,13,13
13,13,13
12,13,13
12,13,13
11,13,13
12,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
14,13,13
14,13,13
15,13,13
14,13,13
12,13,13
13,13,13
14,13,13
13,13,13
12,13,13
13,13,13
13,13,13
14,13,13
13,13,13
14,13,13
14,13,13
14,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
12,13,13
12,13,13
11,13,13
13,13,13
12,13,13
12,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
12,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
12,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
14,13,13
14,13,13
13,13,13
13,13,13
14,13,13
13,13,13
14,13,13
14,13,13
12,13,13
13,13,13
12,13,13
14,13,13
12,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
14,13,13
12,13,13
13,13,13
14,13,13
13,13,13
14,13,13
14,13,13
14,13,13
13,13,13
15,13,13
12,13,13
14,13,13
13,13,13
12,13,13
14,13,13
14,13,13
15,13,13
14,13,13
14,13,13
13,13,13
14,13,13
13,13,13
14,13,13
14,13,13
15,13,13
14,13,13
12,13,13
15,13,13
13,13,13
14,13,13
14,13,13
15,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
15,13,13
14,13,13
14,13,13
15,13,13
14,13,13
13,13,13
14,13,13
15,13,13
16,13,13
13,13,13
13,13,13
15,13,13
14,13,13
12,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
14,13,13
15,13,13
15,13,13
14,13,13
13,13,13
14,13,13
13,13,13
11,13,13
15,13,13
16,13,13
13,13,13
14,13,13
13,13,13
14,13,13
14,13,13
14,13,13
12,13,13
14,13,13
13,13,13
13,13,13
15,13,13
15,13,13
21,13,13
34,13,13
54,13,13
62,13,13
60,13,13
52,13,13
31,13,13
21,13,13
17,13,13
16,13,13
13,13,13
13,13,13
13,13,13
11,13,13
13,13,13
14,13,13
12,13,13
13,13,13
12,13,13
13,13,13
12,13,13
13,13,13
12,13,13
12,13,13
13,13,13
12,13,13
12,13,13
13,13,13
12,13,13
12,13,13
12,13,13
13,13,13
14,13,13
11,13,13
13,13,13
13,13,13
12,13,13
12,13,13
12,13,13
13,13,13
12,13,13
13,13,13
12,13,13
12,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
14,13,13
13,13,13
12,13,13
12,13,13
14,13,13
13,13,13
13,13,13
12,13,13
11,13,13
13,13,13
12,13,13
13,13,13
14,13,13
12,13,13
13,13,13
12,13,13
13,13,13
14,13,13
13,13,13
12,13,13
12,13,13
12,13,13
12,13,13
13,13,13
14,13,13
13,13,13
14,13,13
12,13,13
15,13,13
13,13,13
13,13,13
14,13,13
12,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
12,13,13
15,13,13
13,13,13
11,13,13
12,13,13
13,13,13
12,13,13
12,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
12,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
12,13,13
12,13,13
14,13,13
13,13,13
14,13,13
13,13,13
13,13,13
12,13,13
12,13,13
12,13,13
14,13,13
13,13,13
12,13,13
11,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
12,13,13
15,13,13
12,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
14,13,13
14,13,13
14,13,13
13,13,13
13,13,13
14,13,13
14,13,13
14,13,13
14,13,13
14,13,13
13,13,13
14,13,13
13,13,13
15,13,13
15,13,13
16,13,13
13,13,13
14,13,13
15,13,13
14,13,13
14,13,13
12,13,13
15,13,13
14,13,13
14,13,13
14,13,13
15,13,13
13,13,13
14,13,13
14,13,13
14,13,13
13,13,13
13,13,13
13,13,13
14,13,13
14,13,13
14,13,13
14,13,13
13,13,13
13,13,13
14,13,13
14,13,13
13,13,13
13,13,13
14,13,13
14,13,13
15,13,13
15,13,13
15,13,13
14,13,13
13,13,13
15,13,13
12,13,13
13,13,13
14,13,13
14,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
16,13,13
13,13,13
14,13,13
15,13,13
13,13,13
11,13,13
14,13,13
13,13,13
14,13,13
14,13,13
14,13,13
13,13,13
13,13,13
14,13,13
13,13,13
15,13,13
14,13,13
13,13,13
13,13,13
14,13,13
14,13,13
13,13,13
13,13,13
14,13,13
13,13,13
14,13,13
18,12,12
21,12,12
26,12,12
29,12,12
31,12,12
25,12,12
17,12,12
18,12,12
18,12,12
14,12,12
14,12,12
13,12,12
12,12,12
12,12,12
13,12,12
12,12,12
13,12,12
11,12,12
12,12,12
13,12,12
13,12,12
12,12,12
13,12,12
12,12,12
13,12,12
11,12,12
12,12,12
12,12,12
13,12,12
13,12,12
12,12,12
12,12,12
13,12,12
13,12,12
12,12,12
12,12,12
13,12,12
12,12,12
14,12,12
12,12,12
12,12,12
13,12,12
14,12,12
12,12,12
13,12,12
13,12,12
13,12,12
13,12,12
12,12,12
12,12,12
12,12,12
13,12,12
11,12,12
12,12,12
12,12,12
14,12,12
14,12,12
13,12,12
12,12,12
13,12,12
12,12,12
13,12,12
13,12,12
14,12,12
12,12,12
12,12,12
13,12,12
11,12,12
13,12,12
12,12,12
12,12,12
13,12,12
12,12,12
13,12,12
13,12,12
14,12,12
13,12,12
14,12,12
13,12,12
13,12,12
14,12,12
13,12,12
12,12,12
14,12,12
15,12,12
14,12,12
13,12,12
12,12,12
13,12,12
12,12,12
12,12,12
13,12,12
12,12,12
13,12,12
13,12,12
12,12,12
13,12,12
13,12,12
12,12,12
12,12,12
13,12,12
13,12,12
14,12,12
12,12,12
12,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
12,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
14,12,12
12,12,12
13,12,12
12,12,12
13,12,12
11,12,12
13,12,12
14,12,12
13,12,12
14,12,12
13,12,12
14,12,12
14,12,12
12,12,12
14,12,12
12,12,12
14,12,12
14,12,12
14,12,12
14,12,12
12,12,12
13,12,12
14,12,12
12,12,12
13,12,12
12,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
12,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
14,12,12
14,12,12
13,12,12
12,12,12
12,12,12
12,12,12
13,12,12
12,12,12
13,12,12
14,12,12
13,12,12
13,12,12
13,12,12
13,12,12
14,12,12
13,12,12
15,12,12
12,12,12
13,12,12
13,12,12
15,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
14,12,12
15,12,12
14,12,12
15,12,12
14,12,12
13,12,12
13,12,12
14,12,12
15,12,12
14,12,12
14,12,12
14,12,12
14,12,12
14,12,12
14,12,12
13,12,12
13,12,12
14,12,12
15,12,12
14,12,12
13,12,12
13,12,12
14,12,12
13,12,12
14,12,12
13,12,12
13,12,12
15,12,12
15,12,12
15,12,12
14,12,12
14,12,12
14,12,12
14,12,12
15,12,12
13,12,12
15,12,12
14,12,12
14,12,12
15,12,12
14,12,12
14,12,12
15,12,12
14,12,12
12,12,12
13,12,12
14,12,12
14,12,12
12,12,12
12,12,12
12,12,12
12,12,12
14,12,12
14,12,12
13,12,12
13,12,12
14,12,12
14,12,12
15,12,12
15,12,12
14,12,12
12,12,12
12,12,12
14,12,12
13,12,12
14,12,12
14,12,12
13,12,12
14,12,12
13,12,12
14,12,12
14,12,12
14,12,12
13,12,12
18,12,12
18,12,12
19,12,12
20,12,12
19,12,12
18,12,12
17,12,12
16,12,12
15,12,12
14,12,12
14,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
12,12,12
14,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
12,12,12
12,12,12
13,12,12
12,12,12
13,12,12
12,12,12
13,12,12
12,12,12
14,12,12
13,12,12
12,12,12
11,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
11,12,12
12,12,12
13,12,12
14,12,12
13,12,12
13,12,12
14,12,12
12,12,12
12,12,12
13,12,12
13,12,12
14,12,12
14,12,12
14,12,12
12,12,12
13,12,12
12,12,12
13,12,12
13,12,12
13,12,12
13,12,12
14,12,12
13,12,12
12,12,12
12,12,12
13,12,12
12,12,12
11,12,12
13,12,12
12,12,12
13,12,12
13,12,12
13,12,12
12,12,12
13,12,12
13,12,12
14,12,12
12,12,12
12,12,12
11,12,12
13,12,12
12,12,12
12,12,12
12,12,12
13,12,12
13,12,12
12,12,12
13,12,12
13,12,12
12,12,12
15,12,12
12,12,12
13,12,12
12,12,12
13,12,12
12,12,12
14,12,12
13,12,12
13,12,12
13,12,12
12,12,12
12,12,12
13,12,12
13,12,12
14,12,12
12,12,12
13,12,12
12,12,12
13,12,12
14,12,12
14,12,12
13,12,12
13,12,12
14,12,12
12,12,12
14,12,12
13,12,12
13,12,12
13,12,12
13,12,12
12,12,12
13,12,12
13,12,12
14,12,12
13,12,12
12,12,12
14,12,12
12,12,12
14,12,12
14,12,12
13,12,12
13,12,12
14,12,12
15,12,12
13,12,12
12,12,12
14,12,12
13,12,12
13,12,12
13,12,12
14,12,12
14,12,12
13,12,12
12,12,12
13,12,12
14,12,12
12,12,12
14,12,12
14,12,12
13,12,12
13,12,12
13,12,12
13,12,12
13,12,12
14,12,12
13,12,12
13,12,12
14,12,12
13,12,12
12,12,12
12,12,12
12,12,12
13,12,12
13,12,12
14,12,12
13,12,12
13,12,12
14,12,12
13,12,12
14,12,12
13,12,12
13,12,12
15,12,12
13,12,12
14,12,12
13,12,12
15,12,12
13,12,12
14,12,12
15,12,12
14,12,12
13,12,12
14,12,12
14,12,12
14,12,12
15,12,12
15,12,12
13,12,12
14,12,12
14,12,12
13,12,12
14,12,12
14,12,12
13,12,12
15,12,12
15,12,12
14,12,12
15,12,12
14,12,12
14,12,12
13,12,12
14,12,12
14,12,12
13,12,12
13,12,12
13,12,12
15,12,12
14,12,12
13,12,12
14,12,12
15,12,12
16,12,12
14,12,12
15,12,12
13,12,12
15,12,12
15,12,12
15,12,12
15,12,12
14,12,12
14,12,12
14,12,12
13,12,12
13,12,12
13,12,12
13,12,12
14,12,12
14,12,12
13,12,12
13,12,12
13,12,12
14,12,12
14,12,12
13,12,12
13,12,12
12,12,12
14,12,12
13,12,12
13,12,12
14,12,12
14,12,12
14,12,12
13,12,12
14,12,12
13,12,12
14,12,12
12,12,12
14,12,12
14,12,12
13,12,12
14,12,12
13,12,12
13,12,12
13,12,12
16,14,14
18,14,14
19,14,14
20,14,14
18,14,14
18,14,14
17,14,14
16,14,14
15,14,14
15,14,14
12,14,14
13,14,14
13,14,14
11,14,14
13,14,14
11,14,14
13,14,14
14,14,14
13,14,14
11,14,14
14,14,14
13,14,14
11,14,14
12,14,14
13,14,14
12,14,14
12,14,14
12,14,14
12,14,14
13,14,14
12,14,14
13,14,14
12,14,14
13,14,14
12,14,14
13,14,14
11,14,14
11,14,14
13,14,14
13,14,14
14,14,14
13,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
12,14,14
14,14,14
13,14,14
13,14,14
14,14,14
13,14,14
14,14,14
13,14,14
13,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
11,14,14
11,14,14
13,14,14
13,14,14
13,14,14
12,14,14
12,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
12,14,14
14,14,14
12,14,14
12,14,14
13,14,14
12,14,14
12,14,14
13,14,14
12,14,14
12,14,14
13,14,14
12,14,14
12,14,14
12,14,14
13,14,14
13,14,14
13,14,14
14,14,14
12,14,14
13,14,14
12,14,14
13,14,14
13,14,14
13,14,14
14,14,14
13,14,14
13,14,14
13,14,14
14,14,14
12,14,14
13,14,14
14,14,14
12,14,14
13,14,14
13,14,14
12,14,14
12,14,14
12,14,14
13,14,14
15,14,14
13,14,14
13,14,14
14,14,14
13,14,14
14,14,14
13,14,14
13,14,14
14,14,14
13,14,14
12,14,14
13,14,14
12,14,14
13,14,14
14,14,14
13,14,14
12,14,14
12,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
11,14,14
12,14,14
14,14,14
14,14,14
12,14,14
13,14,14
13,14,14
12,14,14
12,14,14
13,14,14
14,14,14
12,14,14
13,14,14
14,14,14
13,14,14
13,14,14
14,14,14
13,14,14
14,14,14
14,14,14
13,14,14
13,14,14
15,14,14
12,14,14
13,14,14
13,14,14
13,14,14
12,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
13,14,14
14,14,14
14,14,14
13,14,14
14,14,14
13,14,14
13,14,14
13,14,14
13,14,14
14,14,14
14,14,14
14,14,14
14,14,14
12,14,14
13,14,14
14,14,14
13,14,14
14,14,14
15,14,14
14,14,14
13,14,14
14,14,14
13,14,14
15,14,14
15,14,14
14,14,14
14,14,14
15,14,14
15,14,14
14,14,14
16,14,14
13,14,14
13,14,14
14,14,14
13,14,14
14,14,14
15,14,14
13,14,14
14,14,14
14,14,14
15,14,14
14,14,14
15,14,14
14,14,14
14,14,14
14,14,14
15,14,14
14,14,14
14,14,14
15,14,14
11,14,14
13,14,14
15,14,14
13,14,14
15,14,14
13,14,14
14,14,14
14,14,14
13,14,14
13,14,14
13,14,14
12,14,14
14,14,14
13,14,14
12,14,14
14,14,14
13,14,14
13,14,14
14,14,14
13,14,14
13,14,14
13,14,14
13,14,14
15,14,14
14,14,14
15,14,14
13,14,14
13,14,14
14,14,14
13,14,14
15,14,14
14,14,14
17,13,13
17,13,13
18,13,13
17,13,13
16,13,13
16,13,13
16,13,13
17,13,13
14,13,13
14,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
13,13,13
13,13,13
12,13,13
12,13,13
13,13,13
13,13,13
13,13,13
12,13,13
13,13,13
12,13,13
13,13,13
12,13,13
13,13,13
13,13,13
13,13,13
12,13,13
12,13,13
13,13,13
12,13,13
14,13,13
14,13,13
12,13,13
13,13,13
12,13,13
12,13,13
14,13,13
12,13,13
12,13,13
13,13,13
13,13,13
12,13,13
13,13,13
13,13,13
12,13,13
13,13,13
